School,Gender,Age,Address,Family_Size,Parental_Status,Mother_Education,Father_Education,Mother_Job,Father_Job,Reason_for_Choosing_School,Guardian,Travel_Time,Study_Time,Number_of_Failures,School_Support,Family_Support,Extra_Paid_Class,Extra_Curricular_Activities,Attended_Nursery,Wants_Higher_Education,Internet_Access,In_Relationship,Family_Relationship,Free_Time,Going_Out,Weekend_Alcohol_Consumption,Weekday_Alcohol_Consumption,Health_Status,Number_of_Absences,Grade_1,Grade_2,Final_Grade,Dropped_Out
MS,,,U,-1,T,2,3,other,invalid,unknown,,invalid,2,invalid,maybe,no,no,no,unknown,yes,yes,no,4,3,2,,99999,,1,X,,6,
GP,F,A,U,LE3,T,4,-1,,at_home,course,mother,99999,2,0,unknown,yes,no,yes,no,yes,yes,no,4,4,,1,99999,3,1,-999,invalid,0,unknown
INVALID,,20,U,-1,T,1,3,at_home,other,,,invalid,-999,0,,unknown,yes,,yes,yes,yes,,invalid,-999,4,1,99999,99999,0,12,11,11,False
MS,F,15,U,LE3,X,-1,1,at_home,services,unknown,father,2,2,0,no,,no,,,yes,no,yes,4,X,-999,3,1,-999,invalid,,13,,True
GP,,18,U,LE3,T,999,3,other,,course,N/A,X,X,1,no,maybe,,unknown,no,,yes,no,3,3,,invalid,X,3,-999,X,,-999,False
GP,F,-5,XYZ,GT3,T,3,2,services,-999,-999,N/A,,3,0,no,no,yes,no,yes,unknown,,yes,4,3,invalid,,X,invalid,0,12,-999,10,
MS,,invalid,U,GT3,T,2,1,other,health,-1,father,1,X,0,no,yes,no,maybe,,no,yes,no,99999,,3,X,2,5,0,12,X,10,maybe
XYZ,,,R,LE3,T,1,1,-999,N/A,-1,mother,1,X,0,no,no,,no,yes,yes,yes,no,3,invalid,,2,5,2,,8,-999,9,False
GP,F,A,R,SMALL,UNKNOWN,1,INVALID,other,unknown,course,mother,1,1,0,no,no,,yes,yes,yes,no,no,3,X,1,invalid,1,99999,10,,,invalid,True
,F,18,R,LE3,T,3,1,,services,reputation,mother,1,,invalid,yes,yes,no,no,unknown,yes,yes,no,4,4,,X,2,-999,0,11,99999,10,maybe
MS,,19,R,GT3,T,4,INVALID,other,999,course,father,2,99999,3,no,no,no,yes,yes,yes,maybe,no,,,,X,3,2,0,invalid,,X,False
GP,M,17,,GT3,A,2,3,other,error,invalid,mother,2,-999,invalid,unknown,unknown,no,unknown,yes,no,unknown,no,4,3,99999,99999,1,,,9,,16,
MS,M,,U,999,T,1,1,error,other,course,,2,,99999,no,yes,,no,,no,yes,yes,4,3,4,invalid,invalid,3,0,invalid,-999,17,no
MS,F,invalid,,,X,2,4,,invalid,error,-999,2,1,X,no,yes,maybe,yes,unknown,yes,yes,unknown,4,2,-999,1,1,,99999,X,12,14,False
GP,,16,,LE3,A,2,,,unknown,error,999,X,2,0,maybe,no,no,unknown,,,,no,4,,99999,-999,,5,4,11,11,7,unknown
,,16,U,LE3,A,999,2,,other,999,mother,-999,,0,no,,maybe,unknown,,,yes,no,X,3,2,5,invalid,99999,-999,9,11,16,False
INVALID,unknown,18,,GT3,T,999,INVALID,,services,,mother,2,2,0,no,maybe,maybe,yes,no,,yes,no,4,4,,X,invalid,1,invalid,10,18,14,False
GP,F,A,R,GT3,1,4,,error,999,course,father,invalid,2,0,no,yes,maybe,,yes,yes,yes,no,X,2,3,1,-999,invalid,0,12,invalid,15,False
GP,M,,U,999,T,1,2,other,services,other,error,1,99999,0,yes,maybe,no,,yes,no,yes,,X,,5,1,-999,,6,X,X,8,False
,M,18,U,-1,UNKNOWN,3,2,-1,other,invalid,-1,2,2,0,no,yes,no,yes,yes,yes,unknown,no,,3,invalid,1,,,0,,11,10,False
GP,F,17,U,SMALL,T,4,3,other,,,mother,1,4,0,unknown,yes,no,yes,no,yes,yes,unknown,2,invalid,99999,1,,5,6,99999,,-999,False
,,,U,LE3,T,1,999,services,other,course,mother,2,2,,no,no,no,no,,yes,yes,,4,99999,3,X,X,X,2,99999,,18,yes
GP,M,,R,SMALL,T,2,,services,other,,invalid,invalid,-999,0,unknown,yes,no,maybe,,,no,,-999,3,3,99999,99999,,,10,invalid,-999,unknown
MS,M,18,U,,T,3,3,,,,-999,invalid,,invalid,unknown,yes,no,yes,yes,no,no,yes,invalid,3,99999,,,,-999,,11,,True
GP,,18,INVALID,GT3,,INVALID,1,invalid,teacher,N/A,999,,2,X,no,no,no,no,yes,yes,no,no,4,invalid,4,1,3,4,invalid,invalid,9,11,no
XYZ,F,A,U,LE3,A,2,999,health,-999,course,mother,3,1,invalid,no,no,maybe,,yes,yes,yes,,X,99999,4,-999,X,2,X,15,13,11,False
GP,,-5,U,GT3,A,,,services,-1,course,other,3,1,,no,yes,,yes,yes,maybe,no,no,3,99999,X,,2,5,0,-999,,X,maybe
XYZ,F,A,INVALID,GT3,T,,INVALID,teacher,other,-999,999,1,3,X,,yes,no,,no,yes,yes,yes,4,4,X,3,invalid,X,14,,10,15,maybe
GP,unknown,16,U,GT3,T,4,,services,error,error,-999,,invalid,2,no,,no,unknown,no,yes,no,no,5,1,,2,5,5,1,-999,,13,no
,M,16,U,-1,T,2,2,invalid,,course,N/A,invalid,3,99999,yes,yes,no,no,yes,,no,,5,3,invalid,,-999,2,,10,13,invalid,False
,F,-5,,GT3,X,INVALID,INVALID,at_home,services,N/A,N/A,1,-999,invalid,maybe,yes,no,maybe,no,yes,yes,no,4,1,-999,invalid,X,5,4,-999,invalid,,yes
GP,X,-5,R,LARGE,A,4,2,invalid,error,-1,mother,invalid,2,99999,maybe,yes,no,yes,maybe,yes,yes,no,4,-999,,-999,,5,X,X,10,14,
,X,A,R,GT3,,,3,at_home,at_home,invalid,mother,99999,4,,no,yes,no,yes,no,yes,yes,maybe,X,,3,,,3,-999,X,13,99999,False
GP,unknown,17,U,GT3,,1,1,error,unknown,home,,1,-999,0,,no,no,no,yes,,unknown,unknown,99999,invalid,X,1,,-999,-999,14,19,99999,False
MS,F,invalid,INVALID,LE3,,3,2,at_home,at_home,error,N/A,1,1,,no,no,,no,,maybe,yes,no,X,5,1,,,4,4,11,11,10,False
,F,18,U,LE3,,,3,services,-1,N/A,mother,X,1,0,no,yes,no,maybe,no,yes,yes,,2,2,5,1,3,5,,10,-999,9,False
GP,M,17,R,GT3,T,3,1,other,other,invalid,999,invalid,,,no,,yes,yes,yes,unknown,no,yes,3,4,,99999,2,1,,10,14,invalid,False
GP,M,-5,,-1,X,4,2,999,other,N/A,-1,X,-999,,unknown,,,yes,maybe,,yes,no,4,,99999,99999,3,-999,0,X,invalid,9,False
GP,F,18,U,,UNKNOWN,-1,,-999,other,course,mother,3,invalid,0,no,,no,,,yes,yes,,X,-999,invalid,1,invalid,3,,4,,,
GP,F,18,R,-1,UNKNOWN,2,3,at_home,,999,mother,1,1,0,no,yes,,,yes,,yes,yes,X,X,-999,3,2,,invalid,99999,9,,True
GP,X,18,,GT3,T,4,2,health,-1,unknown,father,1,X,,maybe,no,unknown,,yes,,yes,no,3,3,3,X,X,4,0,,99999,12,False
MS,F,17,R,SMALL,T,1,INVALID,N/A,services,course,father,99999,2,0,no,no,no,unknown,unknown,yes,yes,yes,99999,99999,5,,3,invalid,,X,,18,no
GP,F,18,U,GT3,X,2,1,,services,-1,other,X,1,X,no,no,yes,no,,yes,yes,maybe,99999,4,X,1,3,99999,-999,13,,X,True
123,unknown,,U,,T,1,3,999,,other,father,99999,invalid,,no,yes,no,no,yes,unknown,yes,maybe,5,3,4,1,invalid,5,invalid,14,9,,False
,F,18,,GT3,T,4,3,other,-999,home,mother,2,3,0,no,yes,yes,,unknown,yes,yes,unknown,,X,3,1,1,3,4,14,-999,13,
INVALID,M,invalid,,GT3,T,2,4,unknown,,N/A,999,,2,0,no,yes,no,unknown,no,yes,maybe,,4,4,4,1,1,invalid,99999,invalid,14,invalid,True
GP,,18,R,LARGE,X,2,2,other,other,-1,mother,invalid,invalid,,no,yes,no,no,yes,,maybe,yes,1,4,3,X,3,5,6,,invalid,X,False
,,15,INVALID,LE3,T,4,,invalid,other,error,invalid,2,99999,0,no,yes,no,no,yes,,yes,maybe,4,,3,1,1,,X,14,,8,True
,F,-5,,-1,,-1,2,services,other,home,mother,-999,4,invalid,maybe,yes,no,yes,yes,yes,yes,,5,4,5,X,3,5,0,99999,11,-999,unknown
GP,M,16,U,GT3,T,3,1,at_home,teacher,-999,999,,2,,,,unknown,no,yes,yes,no,yes,4,,X,invalid,3,3,2,-999,X,17,maybe
XYZ,X,15,U,LE3,T,2,-1,,invalid,course,error,,-999,0,no,yes,no,yes,yes,maybe,yes,maybe,X,3,,,-999,,4,9,7,99999,
,M,19,R,-1,,4,4,services,-1,-999,mother,X,3,99999,maybe,maybe,no,yes,yes,,yes,no,5,3,2,1,,,4,12,X,10,maybe
GP,M,17,U,GT3,X,1,,999,N/A,,mother,1,2,,no,yes,no,yes,no,no,maybe,yes,invalid,,3,1,invalid,3,99999,invalid,11,,maybe
MS,M,A,R,SMALL,T,2,1,health,unknown,invalid,,1,2,X,no,maybe,no,unknown,no,yes,,no,,2,3,invalid,99999,invalid,0,,-999,,False
MS,,17,R,,1,4,1,invalid,,-999,N/A,1,,0,yes,,no,,,yes,yes,,X,99999,1,1,1,1,0,10,X,-999,no
GP,F,18,XYZ,GT3,,4,999,-999,other,other,mother,1,2,0,yes,yes,no,yes,no,yes,,no,,,5,invalid,-999,invalid,2,14,-999,invalid,yes
,unknown,999,INVALID,-1,X,2,4,at_home,-999,reputation,-999,2,2,0,no,no,no,unknown,no,yes,yes,yes,99999,X,4,5,99999,,,10,,invalid,
INVALID,,15,,GT3,T,1,,services,,,,X,1,X,maybe,no,no,no,yes,,yes,yes,,3,X,1,1,X,,-999,14,8,maybe
GP,unknown,invalid,U,LE3,A,4,4,other,-1,reputation,,,X,,yes,yes,no,unknown,yes,no,yes,,invalid,2,4,1,1,,6,invalid,18,15,
XYZ,M,18,U,LE3,,-1,999,-1,other,,,2,X,1,maybe,no,maybe,yes,yes,yes,unknown,,2,3,3,1,4,4,X,10,invalid,0,False
GP,,17,U,GT3,,4,999,error,at_home,home,N/A,4,2,0,no,yes,no,yes,yes,yes,no,no,99999,99999,,2,1,,2,10,-999,invalid,unknown
GP,F,,,LE3,T,1,1,-1,services,course,father,-999,-999,99999,no,no,no,no,no,yes,maybe,no,4,99999,X,1,1,1,,9,-999,7,no
,F,17,U,GT3,,999,1,,other,unknown,other,1,X,0,,maybe,yes,no,yes,yes,no,yes,4,,,99999,-999,4,8,11,9,-999,False
,M,-5,XYZ,GT3,T,2,999,999,other,-1,mother,1,1,,no,yes,,no,no,no,no,yes,4,X,X,invalid,4,1,2,,9,11,no
GP,F,15,U,LE3,T,2,,invalid,other,N/A,mother,1,1,,,no,yes,,no,yes,no,unknown,-999,2,X,99999,invalid,5,12,11,13,99999,
INVALID,M,999,U,LARGE,T,3,2,,error,course,mother,2,,,no,yes,,,yes,no,,,,3,X,,3,3,2,10,invalid,,False
GP,X,A,U,GT3,T,-1,4,other,teacher,-1,error,,invalid,invalid,unknown,,no,,yes,,yes,no,4,3,invalid,-999,3,1,6,12,,,False
GP,F,15,R,GT3,A,4,-1,other,,course,mother,1,99999,0,,yes,yes,no,yes,yes,unknown,yes,5,3,4,-999,99999,2,2,99999,16,invalid,False
123,F,18,,LARGE,,-1,3,other,services,error,mother,2,,99999,no,yes,no,yes,yes,yes,yes,yes,-999,4,2,2,4,1,0,8,99999,invalid,True
MS,,A,R,GT3,,4,3,-1,unknown,home,N/A,,2,0,no,no,no,yes,yes,unknown,no,,,99999,,3,4,5,99999,X,99999,X,False
MS,F,16,U,SMALL,X,4,4,other,at_home,-1,father,2,,,no,yes,no,yes,maybe,yes,unknown,no,5,,2,invalid,1,1,12,14,15,-999,False
MS,,A,R,GT3,A,4,999,invalid,N/A,,mother,2,-999,99999,no,no,no,,no,yes,yes,yes,4,-999,,-999,1,4,4,15,0,invalid,True
MS,F,,,GT3,T,2,999,services,other,unknown,mother,X,-999,99999,no,no,no,no,yes,maybe,no,no,invalid,4,-999,1,3,1,0,12,-999,X,False
MS,,-5,XYZ,LARGE,A,INVALID,3,at_home,other,course,mother,2,,X,,no,yes,no,no,yes,yes,no,3,,3,2,2,3,,17,9,,yes
GP,M,17,,GT3,X,4,1,N/A,services,course,mother,1,3,0,no,yes,yes,unknown,no,yes,unknown,maybe,99999,5,2,invalid,,99999,2,7,invalid,,yes
GP,M,16,R,LARGE,A,4,2,at_home,teacher,-1,unknown,-999,1,,no,no,no,maybe,unknown,no,no,,3,4,3,1,1,-999,8,X,10,X,False
INVALID,M,18,XYZ,LE3,T,4,1,services,other,course,-999,-999,4,0,no,yes,no,unknown,yes,,yes,yes,,,4,1,,5,4,,invalid,12,False
,X,-5,U,SMALL,T,3,INVALID,-1,services,course,mother,1,2,0,no,yes,no,no,yes,unknown,yes,yes,4,X,3,invalid,invalid,X,2,12,X,-999,
INVALID,X,-5,U,LE3,T,,4,,services,course,-1,2,3,0,no,maybe,no,yes,no,yes,,yes,5,3,,-999,-999,99999,4,-999,,13,False
MS,M,A,U,LE3,1,4,999,-999,other,reputation,error,1,2,invalid,unknown,yes,no,yes,yes,no,yes,maybe,5,2,,1,99999,X,8,10,13,X,no
INVALID,F,17,,,,4,4,-1,-999,,-999,1,invalid,,no,yes,,maybe,yes,,,unknown,invalid,,5,,2,4,,8,99999,10,
MS,M,,,GT3,T,2,3,teacher,unknown,N/A,father,-999,X,-999,no,yes,yes,no,no,unknown,yes,yes,4,3,2,invalid,99999,-999,,14,,invalid,False
INVALID,,17,INVALID,GT3,T,1,1,services,invalid,home,,1,-999,0,no,yes,unknown,,,yes,unknown,no,,3,2,-999,-999,-999,X,-999,99999,,
MS,unknown,16,,SMALL,1,3,1,invalid,other,,N/A,1,,invalid,,maybe,no,unknown,yes,yes,yes,yes,4,invalid,2,1,3,5,,11,11,,False
GP,X,17,XYZ,GT3,A,4,999,invalid,unknown,-999,father,4,2,0,no,no,maybe,no,yes,yes,no,no,,2,-999,,99999,2,,99999,12,12,yes
GP,F,17,R,LE3,T,4,4,other,invalid,-999,error,1,1,,no,yes,no,no,yes,yes,yes,unknown,4,2,99999,1,1,1,-999,9,17,99999,no
123,F,16,R,GT3,X,1,1,N/A,teacher,-1,-1,1,X,0,no,yes,no,yes,no,yes,yes,yes,,3,2,,2,invalid,invalid,16,-999,12,maybe
GP,F,999,XYZ,-1,T,3,2,error,invalid,-1,error,,2,X,no,maybe,,no,no,,no,maybe,5,-999,4,1,X,-999,99999,7,99999,invalid,unknown
MS,unknown,,U,GT3,UNKNOWN,1,2,,error,other,,,1,0,,no,,yes,maybe,yes,no,yes,invalid,invalid,X,3,1,5,0,12,14,11,True
MS,F,invalid,U,LARGE,T,1,-1,error,unknown,course,mother,2,2,,,yes,no,maybe,yes,no,yes,no,4,1,invalid,,4,X,invalid,invalid,12,99999,maybe
123,unknown,A,U,,A,999,2,unknown,error,course,-999,invalid,99999,0,,no,maybe,yes,,yes,yes,yes,invalid,,4,invalid,-999,-999,99999,-999,invalid,,maybe
MS,F,,R,LARGE,T,1,3,health,,course,unknown,1,2,99999,no,,,no,yes,yes,yes,unknown,99999,5,invalid,1,3,4,invalid,99999,,11,False
XYZ,unknown,-5,,LE3,UNKNOWN,2,,error,other,home,father,invalid,2,0,no,maybe,no,yes,maybe,,unknown,,4,X,X,,4,,0,invalid,8,11,
GP,,15,,,X,4,4,,other,,mother,3,-999,-999,no,yes,no,yes,unknown,maybe,yes,no,4,2,99999,1,,5,-999,11,13,12,yes
GP,F,invalid,U,GT3,,1,,teacher,-1,unknown,N/A,,,-999,no,yes,no,yes,no,yes,yes,yes,X,4,4,1,X,,,-999,11,,unknown
123,F,18,,LE3,,2,2,N/A,N/A,other,mother,99999,X,invalid,no,no,maybe,yes,yes,yes,no,no,invalid,3,3,,4,,99999,-999,11,10,False
XYZ,X,17,R,LE3,A,2,2,other,services,-999,father,1,2,1,no,yes,no,maybe,,yes,yes,no,5,3,5,-999,,-999,0,-999,12,-999,
MS,F,invalid,R,LE3,T,3,1,other,services,course,-1,1,,0,,no,no,,yes,yes,no,yes,3,4,invalid,invalid,invalid,4,X,99999,,10,
MS,F,,R,GT3,,,3,999,invalid,invalid,unknown,X,X,0,unknown,no,no,no,no,yes,yes,no,-999,X,2,1,1,2,99999,99999,invalid,,
GP,F,16,U,GT3,X,999,4,teacher,other,unknown,,3,3,,,yes,no,no,yes,yes,yes,unknown,,4,99999,2,99999,-999,99999,,99999,,True
GP,X,999,R,GT3,UNKNOWN,4,1,at_home,other,invalid,999,99999,,invalid,no,no,no,yes,unknown,yes,yes,unknown,99999,-999,3,2,3,5,invalid,10,11,X,False
,F,-5,R,GT3,,2,2,health,services,course,unknown,1,1,-999,no,maybe,no,yes,maybe,,,,,,3,1,1,invalid,,13,X,14,yes
MS,,-5,,LE3,A,4,,other,error,,-999,X,2,99999,no,yes,no,yes,no,,no,no,4,,,X,invalid,4,0,13,15,,False
MS,X,A,,GT3,A,1,2,unknown,other,other,mother,,4,invalid,no,yes,yes,maybe,,,yes,no,4,4,-999,2,99999,invalid,invalid,-999,,99999,False
MS,M,-5,U,-1,X,1,INVALID,other,services,N/A,father,1,99999,,no,maybe,no,yes,yes,yes,yes,yes,5,3,5,99999,99999,2,11,9,14,9,unknown
,M,17,,,T,1,1,-999,other,-1,,2,99999,invalid,yes,,,yes,,,yes,,4,3,X,,2,3,6,,11,14,False
GP,F,18,,LE3,,INVALID,999,error,-999,,-1,3,99999,1,no,,yes,no,yes,no,,yes,4,3,99999,,X,99999,3,8,,16,maybe
GP,F,-5,,SMALL,1,1,4,N/A,health,error,,,2,0,maybe,yes,no,no,no,unknown,yes,no,99999,,invalid,invalid,X,invalid,0,X,,15,True
INVALID,F,,,GT3,T,4,-1,at_home,unknown,-1,,99999,3,,no,no,no,,yes,,yes,no,,invalid,3,invalid,1,invalid,invalid,invalid,12,99999,unknown
MS,,15,U,GT3,A,3,4,other,services,course,father,2,99999,0,no,yes,no,unknown,yes,unknown,no,no,,,99999,1,1,5,4,X,10,invalid,False
MS,X,invalid,,LARGE,UNKNOWN,4,999,invalid,other,,father,1,,0,no,yes,no,no,,no,no,yes,99999,2,3,-999,X,X,0,invalid,16,13,False
GP,X,,U,GT3,T,0,3,other,,course,999,99999,99999,0,no,no,no,yes,yes,,yes,no,invalid,invalid,4,-999,1,4,1,invalid,99999,14,
MS,M,A,R,GT3,X,3,4,other,teacher,home,unknown,invalid,,2,yes,no,no,unknown,,yes,no,no,,X,2,,-999,invalid,,12,9,12,False
GP,M,A,,GT3,A,,2,-999,N/A,course,mother,2,2,0,no,yes,unknown,,,yes,maybe,yes,X,,invalid,invalid,,5,99999,10,,-999,False
MS,M,18,U,GT3,T,3,2,N/A,other,unknown,unknown,2,invalid,0,no,no,no,unknown,yes,maybe,no,unknown,-999,,,1,1,2,6,,8,12,maybe
,M,16,R,GT3,UNKNOWN,INVALID,2,at_home,invalid,-999,mother,-999,1,X,no,,unknown,yes,yes,yes,,yes,,2,4,,4,99999,99999,12,11,14,False
GP,F,A,U,GT3,A,2,3,other,-1,course,999,-999,1,2,no,yes,maybe,unknown,unknown,yes,yes,yes,4,3,3,1,1,-999,-999,invalid,invalid,11,False
GP,F,-5,XYZ,LE3,T,2,2,,-999,error,,99999,,0,yes,yes,yes,yes,yes,yes,yes,maybe,-999,3,3,invalid,4,5,-999,11,-999,,False
MS,F,invalid,,GT3,T,1,2,,-1,-999,father,2,,99999,no,maybe,unknown,no,yes,yes,no,no,,,3,,5,invalid,0,8,invalid,99999,unknown
MS,X,999,U,GT3,A,1,1,services,invalid,N/A,invalid,,,0,no,unknown,no,,no,unknown,no,no,invalid,3,X,2,,99999,0,invalid,invalid,X,
GP,M,19,U,GT3,T,2,4,other,invalid,other,,-999,1,,no,yes,no,maybe,,yes,yes,maybe,,4,invalid,3,1,5,4,7,17,invalid,
,,,,,,4,1,,-1,reputation,,1,,,,yes,,maybe,yes,,no,no,4,1,5,1,4,99999,-999,-999,,15,no
MS,F,17,XYZ,GT3,T,4,3,health,-1,reputation,,-999,,0,no,yes,unknown,no,no,no,yes,yes,,3,3,2,1,4,4,X,-999,12,maybe
GP,M,17,R,LE3,A,3,2,at_home,at_home,-1,invalid,,2,99999,no,,,no,yes,yes,unknown,maybe,4,-999,5,invalid,4,99999,3,13,-999,invalid,True
GP,M,,,GT3,T,3,-1,other,999,reputation,mother,99999,-999,1,no,,no,,yes,unknown,no,no,4,invalid,4,,1,invalid,16,8,,16,unknown
XYZ,M,18,R,LARGE,,4,2,health,invalid,course,mother,1,invalid,0,no,no,no,yes,yes,yes,yes,,5,4,2,X,4,2,2,,8,-999,yes
GP,M,16,INVALID,GT3,A,3,2,at_home,,course,,99999,,99999,no,no,no,,,unknown,yes,unknown,X,3,X,,2,X,X,11,7,8,maybe
GP,,A,R,SMALL,T,4,4,other,teacher,reputation,,,3,X,maybe,yes,unknown,,yes,maybe,,no,1,,X,1,2,99999,1,14,X,14,
123,X,17,U,,1,2,3,N/A,services,reputation,mother,1,,99999,no,yes,maybe,yes,maybe,yes,yes,maybe,3,5,2,,-999,invalid,0,11,99999,9,False
GP,M,-5,U,LARGE,UNKNOWN,1,-1,-999,-999,course,mother,,2,,no,yes,no,no,no,yes,yes,maybe,invalid,5,4,,1,3,X,99999,,-999,False
INVALID,,,U,GT3,T,3,2,other,,N/A,error,invalid,X,1,no,unknown,no,no,yes,,,no,invalid,invalid,X,invalid,,5,0,13,invalid,13,False
,M,,XYZ,999,T,INVALID,3,error,other,,-1,1,2,0,no,unknown,no,yes,yes,unknown,yes,no,5,3,-999,-999,X,,invalid,invalid,X,99999,yes
,F,16,,,1,2,2,at_home,teacher,home,999,4,X,0,maybe,maybe,no,,yes,yes,yes,,99999,,4,1,-999,,0,X,18,13,maybe
GP,M,999,U,GT3,1,-1,3,services,invalid,-1,unknown,99999,-999,-999,no,unknown,no,yes,yes,yes,no,,3,99999,1,,invalid,5,invalid,10,X,9,maybe
,X,17,,999,UNKNOWN,999,999,services,other,invalid,mother,1,,-999,no,yes,,unknown,yes,no,yes,no,5,1,,1,2,4,-999,99999,12,17,
GP,F,19,,GT3,T,2,3,unknown,other,reputation,999,1,1,invalid,no,,yes,,unknown,unknown,yes,no,5,2,invalid,-999,1,99999,invalid,12,,99999,
GP,M,20,XYZ,GT3,T,1,999,N/A,,N/A,-1,,3,0,no,no,no,yes,,,no,yes,,99999,99999,1,99999,4,0,-999,12,99999,False
GP,F,,INVALID,LARGE,T,999,4,at_home,health,home,,,1,-999,no,unknown,unknown,,no,no,,,invalid,invalid,99999,3,,X,,13,-999,10,maybe
XYZ,F,-5,U,GT3,,2,-1,other,unknown,home,mother,3,,X,no,yes,yes,no,unknown,no,yes,,99999,3,,5,invalid,,0,99999,14,invalid,unknown
GP,M,16,,GT3,X,2,1,N/A,other,-999,invalid,2,invalid,,,yes,no,no,yes,yes,yes,no,5,,X,,X,3,4,invalid,,,False
GP,M,,U,GT3,T,3,INVALID,teacher,other,course,,1,,X,unknown,yes,no,unknown,no,unknown,unknown,,,3,,1,-999,5,4,10,12,X,no
GP,M,16,INVALID,GT3,T,2,3,at_home,N/A,,invalid,invalid,3,-999,maybe,yes,no,yes,yes,yes,yes,yes,99999,-999,2,X,,1,,10,,,False
GP,unknown,16,U,SMALL,T,2,999,other,invalid,unknown,mother,1,1,invalid,unknown,no,,yes,yes,yes,yes,no,2,,3,1,1,5,16,13,18,,True
XYZ,M,999,U,GT3,1,4,3,unknown,other,invalid,N/A,-999,2,,no,yes,yes,no,no,no,unknown,no,99999,1,2,3,1,5,,X,,12,maybe
MS,F,,,LE3,UNKNOWN,2,1,,error,,mother,1,1,0,no,no,maybe,yes,unknown,,unknown,no,3,4,-999,99999,2,5,2,-999,,,maybe
,,15,R,999,T,2,3,other,services,reputation,father,99999,-999,0,unknown,unknown,yes,no,unknown,yes,yes,no,invalid,99999,4,99999,invalid,1,1,8,10,16,False
MS,,15,U,999,T,3,1,at_home,other,other,father,1,2,invalid,no,,,,,yes,no,no,99999,4,,1,99999,5,6,12,-999,,yes
GP,F,18,R,GT3,T,2,2,at_home,services,,mother,2,99999,,no,yes,no,,no,yes,maybe,yes,-999,4,,invalid,2,invalid,99999,13,X,X,unknown
GP,unknown,A,,LE3,A,-1,2,other,other,error,invalid,1,1,X,no,yes,unknown,yes,,yes,no,,5,3,99999,,,1,6,8,17,invalid,
123,F,16,INVALID,GT3,A,1,2,other,,invalid,mother,1,2,0,no,,maybe,maybe,unknown,yes,yes,yes,,invalid,2,X,4,-999,5,11,-999,,maybe
GP,M,-5,R,-1,X,1,,,other,other,other,1,3,99999,no,,maybe,yes,no,no,maybe,unknown,,2,4,99999,2,2,invalid,12,X,,False
GP,,invalid,,LE3,T,1,,error,unknown,course,other,,,,yes,yes,,yes,yes,no,no,no,,3,X,,-999,invalid,X,X,-999,,no
GP,F,,U,SMALL,A,,3,other,,invalid,mother,1,3,invalid,yes,yes,no,no,,yes,no,yes,3,99999,2,2,3,4,4,12,,,False
,F,999,U,-1,UNKNOWN,1,1,at_home,999,invalid,error,X,invalid,0,yes,no,no,yes,,yes,maybe,yes,2,,invalid,1,2,4,2,,11,invalid,
GP,,-5,U,,A,1,-1,invalid,invalid,-1,mother,1,2,,unknown,yes,no,yes,yes,yes,,no,,4,3,1,X,4,0,,9,15,unknown
INVALID,,17,XYZ,,T,2,2,other,other,error,,,3,,yes,no,no,yes,,yes,no,yes,4,,1,2,2,1,,9,5,13,
GP,M,16,U,LE3,T,-1,4,N/A,other,-1,invalid,-999,99999,0,yes,no,no,no,maybe,,yes,yes,,,2,-999,99999,99999,,9,invalid,17,
,M,,,-1,T,4,1,-999,-1,,,1,,,maybe,yes,no,no,unknown,,no,no,4,4,,,5,-999,0,10,,16,False
INVALID,,18,,LE3,T,3,1,other,error,N/A,error,1,99999,,,,yes,yes,yes,no,unknown,yes,5,,99999,99999,3,4,0,16,13,,False
,M,A,U,,T,2,1,,,N/A,unknown,invalid,99999,,no,no,,maybe,no,yes,yes,yes,5,invalid,3,,,99999,,,invalid,12,no
GP,F,999,R,SMALL,,1,3,at_home,invalid,home,mother,-999,4,,no,unknown,,no,maybe,unknown,no,,X,3,-999,X,4,99999,2,,11,11,unknown
MS,F,15,U,GT3,T,2,,services,-999,,unknown,2,-999,X,yes,maybe,,unknown,no,yes,no,no,4,,2,1,2,,2,11,12,99999,unknown
MS,,17,U,GT3,T,3,3,-1,at_home,course,,1,3,X,no,maybe,no,yes,maybe,yes,yes,no,5,,,1,1,invalid,4,-999,99999,99999,False
GP,F,15,INVALID,GT3,T,4,2,other,other,-999,unknown,,2,,,no,,,,maybe,no,no,invalid,,,X,X,1,-999,10,13,15,yes
GP,F,18,U,LE3,T,1,3,-999,other,course,father,1,,0,no,yes,,yes,yes,yes,,no,invalid,5,-999,-999,-999,,,8,9,99999,
MS,,999,XYZ,GT3,X,4,1,999,other,course,999,2,1,X,no,no,,no,yes,maybe,unknown,,4,X,X,1,4,invalid,-999,,15,11,maybe
123,X,999,U,SMALL,1,2,1,,other,-999,father,X,99999,99999,yes,yes,,,unknown,unknown,yes,yes,4,2,,99999,3,,99999,X,invalid,-999,unknown
GP,,999,,LARGE,T,2,4,-999,services,999,other,-999,2,X,yes,yes,no,,no,yes,,no,4,3,99999,3,invalid,2,-999,-999,,10,False
GP,X,15,U,,T,1,-1,services,999,999,mother,99999,3,,no,,no,no,,yes,yes,,99999,2,3,,-999,invalid,99999,,12,X,yes
INVALID,M,,U,GT3,1,1,2,-1,N/A,,-1,-999,3,invalid,no,yes,no,yes,,yes,no,,99999,X,X,1,X,5,8,8,11,14,False
